idx_1,idx_2,ref_clus,ref_frac,max_sim,max_clus,max_frac,sim_mn,sim_sd,percentile_max_sim
3,6,"Make It Happen, Public, Risk Averse, Internally Motivated, Intuitive",0.00042346753044137205,0.41328742359526555,"Monotasker, Intuitive, Collaborator, Stimulated By Constraints, Night Owl",0.0006166281583619979,0.2803894681910465,0.0764822974590252,0.8680555555555556
3,6,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,1.0,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.1774840043365897,0.19790778322820446,0.9986111111111111
3,6,"Monotasker, Intuitive, Solo Creator, Noise/Music, Risk Friendly",0.0003343164714010832,0.3383818887491951,"Monotasker, Intuitive, Collaborator, Stimulated By Constraints, Night Owl",0.0006166281583619979,0.22539497713832293,0.057510710275442814,0.7736111111111111
3,6,"Monotasker, Night Owl, NonKinetic, Solo Creator, Self-Critical",0.0003937505107612758,0.3407394676145413,"Novelty Seeker, Outwardly Inspired, Monotasker, Externally Motivated, Pragmastist",0.023409582252995848,0.22862848333408947,0.05587268996136897,0.7791666666666667
3,6,"Monotasker, Outwardly Inspired, Kinetic, Night Owl, Reframer",0.0005943403936019256,0.41751101876923213,"Novelty Seeker, Outwardly Inspired, Monotasker, Externally Motivated, Pragmastist",0.023409582252995848,0.279335320540656,0.06415444374498709,0.8763888888888889
3,6,"Monotasker, Perfectionist, Internally Motivated, Risk Friendly, Stifled By Constraints",0.0004606138050414924,0.3301018204991692,"Tenacious, Silence, Novelty Seeker, Risk Friendly, Hate Distractions",0.09476014650490702,0.21687572612849687,0.07496951859295539,0.7513888888888889
3,6,"Monotasker, Rational, Noise/Music, Kinetic, Reframer",0.0006166281583619979,0.40235470190722,"Novelty Seeker, Outwardly Inspired, Monotasker, Externally Motivated, Pragmastist",0.023409582252995848,0.28755720837981713,0.07038957603495244,0.8583333333333333
3,6,"Multitasker, Generalist, Pragmastist, Early Bird, Slow Paced",0.0007206377272423348,0.4238959697949904,"Collaborator, Inwardly Inspired, Risk Averse, Stifled By Constraints, Multitasker",0.001783021180805777,0.32456924117913644,0.07678163471524796,0.8805555555555555
3,6,"Multitasker, Make It Happen, Risk Averse, NonKinetic, Routine Seeker",0.02611383104388461,0.6834360179693665,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Monotasker",0.2340735347651984,0.4219198758341179,0.1421390747040263,0.9847222222222223
3,6,"Night Owl, Risk Friendly, Novelty Seeker, Pragmastist, Internally Motivated",8.915105904028885e-05,0.24621824205093545,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.11388901545437924,0.04151366609781139,0.5111111111111111
3,6,"Noise/Music, Externally Motivated, Night Owl, Generalist, Stifled By Constraints",0.00036403349108117945,0.3430177157572977,"Pragmastist, Night Owl, Routine Seeker, Stimulated By Constraints, Externally Motivated",0.00046804305996151646,0.2346703826700179,0.06457463377619632,0.7847222222222222
3,6,"Noise/Music, Kinetic, Generalist, Reframer, Solo Creator",0.00023773615744077028,0.26045399770566646,"Collaborator, Generalist, Let It Happen, Reframer, Stimulated By Constraints",0.0004383260402814202,0.18332109151552617,0.04363652279608699,0.5583333333333333
3,6,"NonKinetic, Urban, Love Distractions, Controlled Chaos, Night Owl",0.0002005898828406499,0.32128070857364777,"Monotasker, Intuitive, Collaborator, Stimulated By Constraints, Night Owl",0.0006166281583619979,0.19522025520930059,0.05605680070106986,0.7347222222222223
3,6,"NonKinetic, Urban, Pragmastist, Inwardly Inspired, Stimulated By Constraints",0.00026745317712086655,0.36529880227448247,"NonKinetic, Risk Averse, Urban, Inwardly Inspired, Routine Seeker",0.00037146274600120355,0.21616553219058482,0.07522220416283888,0.8194444444444444
3,6,"Novelty Seeker, Noise/Music, Risk Averse, Stifled By Constraints, Night Owl",0.044196637519223196,0.7193791276599124,"Noise/Music, Multitasker, Night Owl, Stifled By Constraints, Risk Friendly",0.0833042354182299,0.4388384395858548,0.17677160229221792,0.9888888888888889
3,6,"Organized, Risk Averse, Generalist, Love Distractions, Pragmastist",0.0005051893345616368,0.37016079458914325,"Tenacious, Multitasker, Organized, Inwardly Inspired, Collaborator",0.0010252371789633218,0.27671442070772667,0.06927216652402325,0.8305555555555556
3,6,"Pragmastist, Night Owl, Inwardly Inspired, Tenacious, Collaborator",0.002711678045808786,0.5887561700126444,"Tenacious, Silence, Novelty Seeker, Risk Friendly, Hate Distractions",0.09476014650490702,0.3825236828274949,0.1138610537319691,0.9583333333333334
3,6,"Risk Friendly, Monotasker, Novelty Seeker, Let It Happen, Internally Motivated",0.07458971939704168,0.8063949470390986,"Tenacious, Silence, Novelty Seeker, Risk Friendly, Hate Distractions",0.09476014650490702,0.42797516782832784,0.1851454188982884,0.9916666666666667
3,6,"Risk Friendly, Stifled By Constraints, Multitasker, Novelty Seeker, Internally Motivated",0.20804142552543406,0.8881751384489716,"Novelty Seeker, Stifled By Constraints, Internally Motivated, Let It Happen, Risk Friendly",0.17525612356336784,0.4249449131401703,0.19657551503227103,0.9930555555555556
3,6,"Routine Seeker, Outwardly Inspired, Hate Distractions, Risk Friendly, Pragmastist",0.001270402591324116,0.43305998108347127,"Solo Creator, Internally Motivated, Risk Averse, Monotasker, Private",0.14290914764158302,0.3185698241313418,0.08837501211580064,0.8930555555555556
3,6,"Self-Assured, Pragmastist, Inwardly Inspired, Risk Friendly, Solo Creator",0.0002525946672808184,0.27670899654901304,"Inwardly Inspired, Stimulated By Constraints, Self-Critical, Specialist, Organized",0.0023253567899675343,0.19128121319878838,0.04323358838982082,0.6194444444444445
3,6,"Solo Creator, Internally Motivated, Monotasker, Private, Hate Distractions",0.18465413103719827,0.8885182224075546,"Solo Creator, Internally Motivated, Risk Averse, Monotasker, Private",0.14290914764158302,0.44228624196726274,0.18862754413029925,0.9944444444444445
3,6,"Specialist, Monotasker, Solo Creator, Inwardly Inspired, Pragmastist",0.0003566042361611554,0.3331576648722271,"Specialist, Routine Seeker, Inwardly Inspired, Externally Motivated, Risk Friendly",0.0009286568650030088,0.21564505525909733,0.06119963300969933,0.7597222222222222
3,6,"Specialist, Solo Creator, Night Owl, Love Distractions, Inwardly Inspired",9.658031396031292e-05,0.1893064418304686,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.10635688881223875,0.02994114895255045,0.30694444444444446
3,6,"Tenacious, Outwardly Inspired, Silence, Love Distractions, Fast Paced",0.00031202870664101095,0.34328698190155976,"Tenacious, Multitasker, Organized, Inwardly Inspired, Collaborator",0.0010252371789633218,0.2018843963715264,0.06279640907300027,0.7861111111111111
4,4,"Collaborator, Risk Friendly, Multitasker, Reframer, Kinetic",0.189512863754894,1.0,"Collaborator, Risk Friendly, Multitasker, Reframer, Kinetic",0.189512863754894,0.3351688760817433,0.20202888936645605,0.9666666666666667
4,4,"Early Bird, Multitasker, Generalist, Hate Distractions, Rational",0.00013372658856043327,1.0,"Early Bird, Multitasker, Generalist, Hate Distractions, Rational",0.00013372658856043327,0.15712486992705327,0.16778789691422635,0.9666666666666667
4,4,"Early Bird, Nature, Tenacious, Kinetic, Organized",0.00167901161192544,1.0,"Early Bird, Nature, Tenacious, Kinetic, Organized",0.00167901161192544,0.2885732808302425,0.17993250052068194,0.9666666666666667
4,4,"Early Bird, Perfectionist, Private, Solo Creator, Self-Assured",0.0002971701968009628,1.0,"Early Bird, Perfectionist, Private, Solo Creator, Self-Assured",0.0002971701968009628,0.22546118009106217,0.16853206108960261,0.9666666666666667
4,4,"Early Bird, Stimulated By Constraints, Multitasker, Generalist, Let It Happen",0.0004606138050414924,1.0,"Early Bird, Stimulated By Constraints, Multitasker, Generalist, Let It Happen",0.0004606138050414924,0.2585986837166304,0.16963577182235012,0.9666666666666667
4,4,"Generalist, Let It Happen, Routine Seeker, Reframer, Pragmastist",0.00083950580596272,1.0,"Generalist, Let It Happen, Routine Seeker, Reframer, Pragmastist",0.00083950580596272,0.288024096806195,0.1761825465389699,0.9666666666666667
4,4,"Generalist, Solo Creator, Pragmastist, Nature, Hate Distractions",0.00013372658856043327,1.0,"Generalist, Solo Creator, Pragmastist, Nature, Hate Distractions",0.00013372658856043327,0.1432765875483808,0.1694437127484356,0.9666666666666667
4,4,"Inwardly Inspired, Make It Happen, Stifled By Constraints, Reframer, Externally Motivated",0.0008840813354828645,1.0,"Inwardly Inspired, Make It Happen, Stifled By Constraints, Reframer, Externally Motivated",0.0008840813354828645,0.27456762727209116,0.16698321879757386,0.9666666666666667
4,4,"Inwardly Inspired, Public, Stifled By Constraints, Risk Friendly, Novelty Seeker",0.0003417457263211073,1.0,"Inwardly Inspired, Public, Stifled By Constraints, Risk Friendly, Novelty Seeker",0.0003417457263211073,0.21449763894819093,0.16631595440543862,0.9666666666666667
4,4,"Love Distractions, Internally Motivated, Solo Creator, Specialist, Rational",0.0001485850984004814,1.0,"Love Distractions, Internally Motivated, Solo Creator, Specialist, Rational",0.0001485850984004814,0.14423426480610751,0.16872800929767365,0.9666666666666667
4,4,"Make It Happen, Routine Seeker, Monotasker, Night Owl, Urban",0.00020801913776067398,1.0,"Make It Happen, Routine Seeker, Monotasker, Night Owl, Urban",0.00020801913776067398,0.20840981039053705,0.16198130144364709,0.9666666666666667
4,4,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,1.0,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.18561081531970597,0.16642094311257186,0.9666666666666667
4,4,"Monotasker, Night Owl, Internally Motivated, Solo Creator, Stimulated By Constraints",0.0017310163963656085,1.0,"Monotasker, Night Owl, Internally Motivated, Solo Creator, Stimulated By Constraints",0.0017310163963656085,0.3052948610202392,0.16972853976151595,0.9666666666666667
4,4,"Noise/Music, Externally Motivated, Generalist, Night Owl, Stifled By Constraints",0.00027488243204089064,1.0,"Noise/Music, Externally Motivated, Generalist, Night Owl, Stifled By Constraints",0.00027488243204089064,0.22690746661823624,0.15670403220086243,0.9666666666666667
4,4,"Novelty Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",0.09935885530040192,1.0,"Novelty Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",0.09935885530040192,0.34597454903014757,0.20148045300377632,0.9666666666666667
4,4,"Novelty Seeker, Monotasker, Stifled By Constraints, Silence, Hate Distractions",0.1369434559408037,1.0,"Novelty Seeker, Monotasker, Stifled By Constraints, Silence, Hate Distractions",0.1369434559408037,0.35946295999431643,0.21013111724942576,0.9666666666666667
4,4,"Novelty Seeker, Risk Friendly, Stifled By Constraints, Internally Motivated, Multitasker",0.2023729040214557,1.0,"Novelty Seeker, Risk Friendly, Stifled By Constraints, Internally Motivated, Multitasker",0.2023729040214557,0.3472915492048553,0.20342669258026647,0.9666666666666667
4,4,"Pragmastist, Monotasker, Reframer, Let It Happen, Night Owl",0.00047547231488154055,1.0,"Pragmastist, Monotasker, Reframer, Let It Happen, Night Owl",0.00047547231488154055,0.24808732052533664,0.1635291426058805,0.9666666666666667
4,4,"Pragmastist, Multitasker, Stifled By Constraints, Risk Friendly, Solo Creator",0.0002303069025207462,1.0,"Pragmastist, Multitasker, Stifled By Constraints, Risk Friendly, Solo Creator",0.0002303069025207462,0.22852956897645368,0.15609445957252216,0.9666666666666667
4,4,"Risk Averse, Generalist, Hate Distractions, Urban, Multitasker",0.00014115584348045734,1.0,"Risk Averse, Generalist, Hate Distractions, Urban, Multitasker",0.00014115584348045734,0.174218606152559,0.1663328223801366,0.9666666666666667
4,4,"Risk Averse, Routine Seeker, Hate Distractions, Monotasker, Make It Happen",0.22116148971419655,1.0,"Risk Averse, Routine Seeker, Hate Distractions, Monotasker, Make It Happen",0.22116148971419655,0.362357257937555,0.20435819214641412,0.9666666666666667
4,4,"Risk Friendly, Routine Seeker, Hate Distractions, Let It Happen, Outwardly Inspired",0.0006463451780420942,1.0,"Risk Friendly, Routine Seeker, Hate Distractions, Let It Happen, Outwardly Inspired",0.0006463451780420942,0.29675865863964657,0.1757328436291083,0.9666666666666667
4,4,"Routine Seeker, Pragmastist, Outwardly Inspired, Hate Distractions, Internally Motivated",0.0016047190627251993,1.0,"Routine Seeker, Pragmastist, Outwardly Inspired, Hate Distractions, Internally Motivated",0.0016047190627251993,0.31401317366689874,0.18347281511142235,0.9666666666666667
4,4,"Routine Seeker, Private, Internally Motivated, Solo Creator, Inwardly Inspired",0.097219229883435,1.0,"Routine Seeker, Private, Internally Motivated, Solo Creator, Inwardly Inspired",0.097219229883435,0.3692038710241718,0.20934460520288437,0.9666666666666667
4,4,"Specialist, Inwardly Inspired, Routine Seeker, Rational, Noise/Music",0.0006166281583619979,1.0,"Specialist, Inwardly Inspired, Routine Seeker, Rational, Noise/Music",0.0006166281583619979,0.2800641548467719,0.17127509818176523,0.9666666666666667
4,4,"Specialist, Multitasker, Urban, Self-Critical, Routine Seeker",0.001255544081484068,1.0,"Specialist, Multitasker, Urban, Self-Critical, Routine Seeker",0.001255544081484068,0.3304953772990745,0.18354456755537155,0.9666666666666667
4,4,"Specialist, Solo Creator, Night Owl, Love Distractions, Inwardly Inspired",9.658031396031292e-05,1.0,"Specialist, Solo Creator, Night Owl, Love Distractions, Inwardly Inspired",9.658031396031292e-05,0.14315899923049677,0.16962139596830436,0.9666666666666667
4,4,"Stifled By Constraints, Internally Motivated, Solo Creator, Night Owl, Risk Averse",0.04063802441253167,1.0,"Stifled By Constraints, Internally Motivated, Solo Creator, Night Owl, Risk Averse",0.04063802441253167,0.35949818232873054,0.20195876059560727,0.9666666666666667
4,4,"Tenacious, Outwardly Inspired, Silence, Love Distractions, Fast Paced",0.00031202870664101095,1.0,"Tenacious, Outwardly Inspired, Silence, Love Distractions, Fast Paced",0.00031202870664101095,0.208071714334717,0.1620783840388378,0.9666666666666667
4,4,"Tenacious, Risk Averse, Solo Creator, Love Distractions, Make It Happen",0.00016344360824052954,1.0,"Tenacious, Risk Averse, Solo Creator, Love Distractions, Make It Happen",0.00016344360824052954,0.1811221203529987,0.16206699909576572,0.9666666666666667
4,5,"Collaborator, Risk Friendly, Multitasker, Reframer, Kinetic",0.189512863754894,0.8478768768332027,"Collaborator, Multitasker, Risk Friendly, Outwardly Inspired, Novelty Seeker",0.1997503770346872,0.351422198259986,0.2040922999043325,0.9906666666666667
4,5,"Early Bird, Multitasker, Generalist, Hate Distractions, Rational",0.00013372658856043327,0.2786674696573982,"Generalist, Internally Motivated, Solo Creator, Stimulated By Constraints, Multitasker",0.0001262973336404092,0.1180124753364465,0.05335174984088614,0.6586666666666666
4,5,"Early Bird, Nature, Tenacious, Kinetic, Organized",0.00167901161192544,0.49950992785407305,"Novelty Seeker, Risk Friendly, Tenacious, Kinetic, Nature",0.08764292029152396,0.28682807322162995,0.12529498675538758,0.928
4,5,"Early Bird, Perfectionist, Private, Solo Creator, Self-Assured",0.0002971701968009628,0.34482172582283044,"Risk Averse, Routine Seeker, Solo Creator, Externally Motivated, Hate Distractions",0.19185307905470161,0.2085637746341666,0.08910913721198209,0.784
4,5,"Early Bird, Stimulated By Constraints, Multitasker, Generalist, Let It Happen",0.0004606138050414924,0.3457046553961118,"Risk Friendly, Silence, Routine Seeker, Hate Distractions, Monotasker",0.0008320765510426959,0.23789498640698625,0.08954393320029756,0.7853333333333333
4,5,"Generalist, Let It Happen, Routine Seeker, Reframer, Pragmastist",0.00083950580596272,0.44243342795225316,"Risk Friendly, Silence, Routine Seeker, Hate Distractions, Monotasker",0.0008320765510426959,0.2653592282611237,0.10659272567737874,0.888
4,5,"Generalist, Solo Creator, Pragmastist, Nature, Hate Distractions",0.00013372658856043327,0.25805493775434724,"Generalist, Internally Motivated, Solo Creator, Stimulated By Constraints, Multitasker",0.0001262973336404092,0.1040924286847061,0.049471905974096085,0.612
4,5,"Inwardly Inspired, Make It Happen, Stifled By Constraints, Reframer, Externally Motivated",0.0008840813354828645,0.40033249038442675,"Silence, Multitasker, Risk Friendly, Let It Happen, Generalist",0.11368988804112835,0.26077359609559936,0.08615261058281799,0.8426666666666667
4,5,"Inwardly Inspired, Public, Stifled By Constraints, Risk Friendly, Novelty Seeker",0.0003417457263211073,0.3338043683975214,"Self-Assured, Fast Paced, Rational, Tenacious, Collaborator",0.0002525946672808184,0.20326041542018028,0.08582146690230129,0.7706666666666667
4,5,"Love Distractions, Internally Motivated, Solo Creator, Specialist, Rational",0.0001485850984004814,0.7460747270490098,"Love Distractions, Specialist, Internally Motivated, Solo Creator, Inwardly Inspired",0.0002228776476007221,0.15096109500856555,0.13031203575067504,0.9853333333333333
4,5,"Make It Happen, Routine Seeker, Monotasker, Night Owl, Urban",0.00020801913776067398,1.0,"Make It Happen, Routine Seeker, Monotasker, Night Owl, Urban",0.00020801913776067398,0.221282254516176,0.17340592445242997,0.996
4,5,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,1.0,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.17837366371920915,0.1808201839836286,0.996
4,5,"Monotasker, Night Owl, Internally Motivated, Solo Creator, Stimulated By Constraints",0.0017310163963656085,0.47379090551186986,"Make It Happen, Reframer, Stimulated By Constraints, Rational, Externally Motivated",0.09721180062851496,0.31348243389380587,0.10098780448672506,0.912
4,5,"Noise/Music, Externally Motivated, Generalist, Night Owl, Stifled By Constraints",0.00027488243204089064,0.3039470846308466,"Pragmastist, Night Owl, Routine Seeker, Stimulated By Constraints, Externally Motivated",0.00046804305996151646,0.2100493204878527,0.04911514559894496,0.7186666666666667
4,5,"Novelty Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",0.09935885530040192,0.7055462429244047,"Collaborator, Multitasker, Risk Friendly, Outwardly Inspired, Novelty Seeker",0.1997503770346872,0.35878695953523054,0.17649269398855616,0.9826666666666667
4,5,"Novelty Seeker, Monotasker, Stifled By Constraints, Silence, Hate Distractions",0.1369434559408037,0.8679178800842674,"Novelty Seeker, Risk Friendly, Tenacious, Kinetic, Nature",0.08764292029152396,0.3793744712226962,0.20959263040775467,0.9933333333333333
4,5,"Novelty Seeker, Risk Friendly, Stifled By Constraints, Internally Motivated, Multitasker",0.2023729040214557,0.8579574452356273,"Noise/Music, Stifled By Constraints, Novelty Seeker, Risk Friendly, Internally Motivated",0.13575477515359985,0.37124443277130736,0.20499907344027243,0.992
4,5,"Pragmastist, Monotasker, Reframer, Let It Happen, Night Owl",0.00047547231488154055,0.3578732004414499,"Silence, Multitasker, Risk Friendly, Let It Happen, Generalist",0.11368988804112835,0.2388520477051506,0.062492087550286096,0.8013333333333333
4,5,"Pragmastist, Multitasker, Stifled By Constraints, Risk Friendly, Solo Creator",0.0002303069025207462,0.30682521763963005,"Silence, Multitasker, Risk Friendly, Let It Happen, Generalist",0.11368988804112835,0.20224789142761282,0.06340246032866306,0.7253333333333334
4,5,"Risk Averse, Generalist, Hate Distractions, Urban, Multitasker",0.00014115584348045734,0.3555798785052464,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.14399234517429993,0.06769274272949198,0.7986666666666666
4,5,"Risk Averse, Routine Seeker, Hate Distractions, Monotasker, Make It Happen",0.22116148971419655,0.9364029650279904,"Risk Averse, Routine Seeker, Solo Creator, Externally Motivated, Hate Distractions",0.19185307905470161,0.3726253885625726,0.20356001803384632,0.9946666666666667
4,5,"Risk Friendly, Routine Seeker, Hate Distractions, Let It Happen, Outwardly Inspired",0.0006463451780420942,0.8368555068229354,"Risk Friendly, Silence, Routine Seeker, Hate Distractions, Monotasker",0.0008320765510426959,0.2913070760632635,0.1567543960442096,0.9893333333333333
4,5,"Routine Seeker, Pragmastist, Outwardly Inspired, Hate Distractions, Internally Motivated",0.0016047190627251993,0.6518977633088473,"Routine Seeker, Risk Friendly, Internally Motivated, Monotasker, Noise/Music",0.00423467530441372,0.3169672750962639,0.1339821375881534,0.9746666666666667
4,5,"Routine Seeker, Private, Internally Motivated, Solo Creator, Inwardly Inspired",0.097219229883435,0.7972863642881614,"Solo Creator, Internally Motivated, Monotasker, Hate Distractions, Stifled By Constraints",0.1609250908226414,0.38476888781347,0.19695414662514663,0.9866666666666667
4,5,"Specialist, Inwardly Inspired, Routine Seeker, Rational, Noise/Music",0.0006166281583619979,0.44741075040188144,"Routine Seeker, Risk Friendly, Internally Motivated, Monotasker, Noise/Music",0.00423467530441372,0.26641830665852173,0.09324487548147999,0.896
4,5,"Specialist, Multitasker, Urban, Self-Critical, Routine Seeker",0.001255544081484068,0.5689459316458493,"Risk Averse, Routine Seeker, Solo Creator, Externally Motivated, Hate Distractions",0.19185307905470161,0.326148271951263,0.1310325778866527,0.9466666666666667
4,5,"Specialist, Solo Creator, Night Owl, Love Distractions, Inwardly Inspired",9.658031396031292e-05,0.3039829303526788,"Love Distractions, Specialist, Internally Motivated, Solo Creator, Inwardly Inspired",0.0002228776476007221,0.13106877241435858,0.06037932117714368,0.72
4,5,"Stifled By Constraints, Internally Motivated, Solo Creator, Night Owl, Risk Averse",0.04063802441253167,0.69275939057369,"Solo Creator, Internally Motivated, Monotasker, Hate Distractions, Stifled By Constraints",0.1609250908226414,0.37565765890259845,0.17245983750437885,0.9813333333333333
4,5,"Tenacious, Outwardly Inspired, Silence, Love Distractions, Fast Paced",0.00031202870664101095,0.3522321967041039,"Tenacious, Collaborator, Multitasker, Fast Paced, Self-Assured",0.00042346753044137205,0.19427590040904286,0.07532194929672345,0.7973333333333333
4,5,"Tenacious, Risk Averse, Solo Creator, Love Distractions, Make It Happen",0.00016344360824052954,1.0,"Tenacious, Risk Averse, Solo Creator, Love Distractions, Make It Happen",0.00016344360824052954,0.20951765104200315,0.17267307707097554,0.996
4,6,"Collaborator, Risk Friendly, Multitasker, Reframer, Kinetic",0.189512863754894,0.8617128809262316,"Collaborator, Multitasker, Reframer, Outwardly Inspired, Risk Friendly",0.23557424425904325,0.42222262019107193,0.17372104566002636,0.9933333333333333
4,6,"Early Bird, Multitasker, Generalist, Hate Distractions, Rational",0.00013372658856043327,0.19876563321518836,"Collaborator, Inwardly Inspired, Risk Averse, Stifled By Constraints, Multitasker",0.001783021180805777,0.13229778421934035,0.03925693796300454,0.34833333333333333
4,6,"Early Bird, Nature, Tenacious, Kinetic, Organized",0.00167901161192544,0.4955463046318933,"Tenacious, Silence, Novelty Seeker, Risk Friendly, Hate Distractions",0.09476014650490702,0.31970936685367235,0.11860952949500783,0.9083333333333333
4,6,"Early Bird, Perfectionist, Private, Solo Creator, Self-Assured",0.0002971701968009628,0.3448023331864207,"Solo Creator, Internally Motivated, Risk Averse, Monotasker, Private",0.14290914764158302,0.23173941533263526,0.07366531271991925,0.715
4,6,"Early Bird, Stimulated By Constraints, Multitasker, Generalist, Let It Happen",0.0004606138050414924,0.3581096586650185,"Collaborator, Inwardly Inspired, Risk Averse, Stifled By Constraints, Multitasker",0.001783021180805777,0.28145919725207585,0.06658291673289282,0.7416666666666667
4,6,"Generalist, Let It Happen, Routine Seeker, Reframer, Pragmastist",0.00083950580596272,0.633254549949901,"Collaborator, Generalist, Let It Happen, Reframer, Stimulated By Constraints",0.0004383260402814202,0.3345224912738278,0.1023704972839409,0.9666666666666667
4,6,"Generalist, Solo Creator, Pragmastist, Nature, Hate Distractions",0.00013372658856043327,0.20412990486845523,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.1003265331589734,0.043106893092621584,0.3616666666666667
4,6,"Inwardly Inspired, Make It Happen, Stifled By Constraints, Reframer, Externally Motivated",0.0008840813354828645,0.416225986370522,"Collaborator, Inwardly Inspired, Risk Averse, Stifled By Constraints, Multitasker",0.001783021180805777,0.30500397888107605,0.07347992317960238,0.8316666666666667
4,6,"Inwardly Inspired, Public, Stifled By Constraints, Risk Friendly, Novelty Seeker",0.0003417457263211073,0.3585579420060312,"Tenacious, Multitasker, Organized, Inwardly Inspired, Collaborator",0.0010252371789633218,0.23154929631197466,0.08307531420455445,0.7433333333333333
4,6,"Love Distractions, Internally Motivated, Solo Creator, Specialist, Rational",0.0001485850984004814,0.16067199256497786,"Risk Averse, Collaborator, Monotasker, Public, Specialist",0.0015304265135249585,0.11082177447370475,0.027228440717042376,0.25
4,6,"Make It Happen, Routine Seeker, Monotasker, Night Owl, Urban",0.00020801913776067398,0.34769119541115917,"Pragmastist, Night Owl, Routine Seeker, Stimulated By Constraints, Externally Motivated",0.00046804305996151646,0.1969834100848951,0.05214231760182588,0.72
4,6,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,1.0,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.1774840043365897,0.19790778322820446,0.9983333333333333
4,6,"Monotasker, Night Owl, Internally Motivated, Solo Creator, Stimulated By Constraints",0.0017310163963656085,0.45766501076548943,"Novelty Seeker, Outwardly Inspired, Monotasker, Externally Motivated, Pragmastist",0.023409582252995848,0.3347570414625616,0.08884582164643114,0.8783333333333333
4,6,"Noise/Music, Externally Motivated, Generalist, Night Owl, Stifled By Constraints",0.00027488243204089064,0.3039470846308466,"Pragmastist, Night Owl, Routine Seeker, Stimulated By Constraints, Externally Motivated",0.00046804305996151646,0.21405961255202482,0.054765936717828596,0.6233333333333333
4,6,"Novelty Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",0.09935885530040192,0.7847108881354707,"Novelty Seeker, Outwardly Inspired, Monotasker, Externally Motivated, Pragmastist",0.023409582252995848,0.42389317550733996,0.1657685296499997,0.9883333333333333
4,6,"Novelty Seeker, Monotasker, Stifled By Constraints, Silence, Hate Distractions",0.1369434559408037,0.8319348673994025,"Tenacious, Silence, Novelty Seeker, Risk Friendly, Hate Distractions",0.09476014650490702,0.4348170604293065,0.19226918195884252,0.9916666666666667
4,6,"Novelty Seeker, Risk Friendly, Stifled By Constraints, Internally Motivated, Multitasker",0.2023729040214557,0.8918958883405832,"Novelty Seeker, Stifled By Constraints, Internally Motivated, Let It Happen, Risk Friendly",0.17525612356336784,0.4225975428360548,0.1953173503024066,0.995
4,6,"Pragmastist, Monotasker, Reframer, Let It Happen, Night Owl",0.00047547231488154055,0.342173397086371,"Collaborator, Generalist, Let It Happen, Reframer, Stimulated By Constraints",0.0004383260402814202,0.2646421736359681,0.0520474661998851,0.71
4,6,"Pragmastist, Multitasker, Stifled By Constraints, Risk Friendly, Solo Creator",0.0002303069025207462,0.2552242160217935,"Novelty Seeker, Stifled By Constraints, Internally Motivated, Let It Happen, Risk Friendly",0.17525612356336784,0.20157684643966195,0.03856337685298937,0.5166666666666667
4,6,"Risk Averse, Generalist, Hate Distractions, Urban, Multitasker",0.00014115584348045734,0.3555798785052464,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.1428321446604793,0.06346190366470747,0.7366666666666667
4,6,"Risk Averse, Routine Seeker, Hate Distractions, Monotasker, Make It Happen",0.22116148971419655,0.9493905000837195,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Monotasker",0.2340735347651984,0.4335026282746862,0.18168519727878896,0.9966666666666667
4,6,"Risk Friendly, Routine Seeker, Hate Distractions, Let It Happen, Outwardly Inspired",0.0006463451780420942,0.441588305671061,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Monotasker",0.2340735347651984,0.32277999535458485,0.08131404191736841,0.8633333333333333
4,6,"Routine Seeker, Pragmastist, Outwardly Inspired, Hate Distractions, Internally Motivated",0.0016047190627251993,0.48243325839204226,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Monotasker",0.2340735347651984,0.3443412061084429,0.09963480233157855,0.8983333333333333
